Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	EXPENSES		078	Customer Service	8000	Customer Service	7011	Call Center			4423	Transfer To IT Fund	N	0	1082700	0	1082700	1864800
0010	General	EXPENSES		078	Customer Service	8000	Customer Service	7011	Call Center			4440	Unemployment Compensation	N	0	50768	0	50768	70503
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1100	Permanent Time Worked	N	0	2172895	81468	2091427	2095540
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1102	Other Paid Time Off	N	0	177005	148412	28593	0
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1121	Vacation Used	N	0	271015	110185	160830	145717
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1131	Comp Time Used	N	0	793	0	793	0
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1141	Personal Leave Used	N	0	47845	0	47845	42491
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1151	Sick Time Used	N	0	22708	0	22708	15958
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1161	Holiday	N	0	186503	23940	162563	130812
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1401	Overtime Paid-Permanent	N	0	24578	1689	22889	18270
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1601	Severance Pay	N	0	387217	0	387217	0
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1721	Annual Sick Leave Payout	N	0	13498	0	13498	13296
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1741	Longevity Pay	N	0	24000	0	24000	16500
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1800	Equipment Allowance	N	0	74280	0	74280	74280
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			1820	Uniform Allowance	N	0	500	0	500	500
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4220	Life Insurance	N	0	4204	138	4066	3915
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4230	Medical Insurance	N	0	377451	12154	365297	388705
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4234	Disability Insurance	N	0	3322	214	3108	3040
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4237	Retiree Health Savings Account	N	0	30000	0	30000	47100
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4238	Veba Funding	N	0	423000	0	423000	465300
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4240	Workers Comp	N	0	21100	0	21100	43200
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4250	Social Security-Employer	N	0	238101	6351	231750	194765
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4259	Retirement Contribution	N	0	969300	0	969300	1024200
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4270	Dental Insurance	N	0	34189	1101	33088	32596
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4280	Optical Insurance	N	0	3669	118	3551	3378
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	1000	Administration			4440	Unemployment Compensation	N	0	9640	0	9640	8324
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1100	Permanent Time Worked	N	0	5908242	0	5908242	5937673
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1121	Vacation Used	N	0	311590	0	311590	233970
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1141	Personal Leave Used	N	0	142336	0	142336	85840
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1151	Sick Time Used	N	0	44940	0	44940	64690
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1161	Holiday	N	0	386132	0	386132	441310
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1401	Overtime Paid-Permanent	N	0	640312	0	640312	695861
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1800	Equipment Allowance	N	0	91200	0	91200	91200
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			1820	Uniform Allowance	N	0	20000	0	20000	20000
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4220	Life Insurance	N	0	12371	0	12371	13154
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4230	Medical Insurance	N	0	1822023	0	1822023	2034608
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4237	Retiree Health Savings Account	N	0	120000	0	120000	188600
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4240	Workers Comp	N	0	159300	0	159300	146700
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4250	Social Security-Employer	N	0	605759	0	605759	613325
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4259	Retirement Contribution	N	0	1723500	0	1723500	1690200
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4270	Dental Insurance	N	0	165115	0	165115	170670
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4280	Optical Insurance	N	0	17658	0	17658	17685
0010	General	EXPENSES		091	Fleet & Facility Services	4800	Airport	7060	Outstations			4440	Unemployment Compensation	N	0	45558	0	45558	44458
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1100	Permanent Time Worked	N	0	12610410	81739	12528671	13210894
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1102	Other Paid Time Off	N	0	28593	0	28593	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1121	Vacation Used	N	0	1073779	45207	1028572	1258992
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1131	Comp Time Used	N	0	199	0	199	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1141	Personal Leave Used	N	0	147313	13034	134279	150422
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1151	Sick Time Used	N	0	345548	0	345548	184853
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1161	Holiday	N	0	900805	0	900805	872163
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1401	Overtime Paid-Permanent	N	0	312938	4364	308574	326667
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1601	Severance Pay	N	0	2884808	0	2884808	1447797
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1721	Annual Sick Leave Payout	N	0	85512	0	85512	40128
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1741	Longevity Pay	N	0	181800	0	181800	219171
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1751	Benefit Waiver Pay	N	0	81567	0	81567	92078
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1800	Equipment Allowance	N	0	145616	0	145616	143615
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			1820	Uniform Allowance	N	0	20500	0	20500	23200
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4220	Life Insurance	N	0	33812	353	33459	34668
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4230	Medical Insurance	N	0	2198357	24276	2174081	2543223
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4234	Disability Insurance	N	0	8390	86	8304	8147
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4237	Retiree Health Savings Account	N	0	28800	0	28800	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4238	Veba Funding	N	0	3357000	0	3357000	4095000
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4240	Workers Comp	N	0	258300	0	258300	314100
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4250	Social Security-Employer	N	0	1422537	10823	1411714	1356527
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4259	Retirement Contribution	N	0	4660200	0	4660200	4644900
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4270	Dental Insurance	N	0	250097	2764	247333	263908
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4280	Optical Insurance	N	0	26721	297	26424	27346
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	1000	Administration			4440	Unemployment Compensation	N	0	65970	0	65970	69697
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1100	Permanent Time Worked	N	0	73071	650	72421	71723
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1121	Vacation Used	N	0	6554	250	6304	7487
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1131	Comp Time Used	N	0	12	0	12	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1141	Personal Leave Used	N	0	797	0	797	494
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1151	Sick Time Used	N	0	1146	0	1146	535
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1161	Holiday	N	0	5279	0	5279	5317
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1401	Overtime Paid-Permanent	N	0	1953	273	1680	1873
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1601	Severance Pay	N	0	36537	0	36537	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1721	Annual Sick Leave Payout	N	0	1196	0	1196	1178
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1751	Benefit Waiver Pay	N	0	1311	0	1311	1038
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1800	Equipment Allowance	N	0	1336	0	1336	1336
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			1820	Uniform Allowance	N	0	100	0	100	100
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4220	Life Insurance	N	0	306	3	303	317
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4230	Medical Insurance	N	0	9060	158	8902	9794
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4234	Disability Insurance	N	0	79	2	77	78
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4238	Veba Funding	N	0	19800	0	19800	23400
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4240	Workers Comp	N	0	0	0	0	1300
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4250	Social Security-Employer	N	0	9803	89	9714	6895
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4259	Retirement Contribution	N	0	22500	0	22500	23400
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4270	Dental Insurance	N	0	1632	24	1608	1622
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4280	Optical Insurance	N	0	170	1	169	169
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4912	Materials & Supplies			4440	Unemployment Compensation	N	0	428	0	428	417
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1100	Permanent Time Worked	N	0	33674203	273862	33400341	28843176
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1121	Vacation Used	N	0	2343236	78100	2265136	3055851
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1131	Comp Time Used	N	0	1035	0	1035	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1141	Personal Leave Used	N	0	434901	34274	400627	318198
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1151	Sick Time Used	N	0	1042037	0	1042037	518984
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1161	Holiday	N	0	2316328	0	2316328	2097986
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1401	Overtime Paid-Permanent	N	0	1089545	22636	1066909	1095510
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1601	Severance Pay	N	0	2168413	0	2168413	5854385
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1721	Annual Sick Leave Payout	N	0	292614	0	292614	172265
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1741	Longevity Pay	N	0	509400	0	509400	606103
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1751	Benefit Waiver Pay	N	0	107688	0	107688	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1800	Equipment Allowance	N	0	100328	0	100328	97249
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			1820	Uniform Allowance	N	0	98000	0	98000	85100
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4220	Life Insurance	N	0	67504	782	66722	58291
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4230	Medical Insurance	N	0	7373947	82351	7291596	7044397
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4237	Retiree Health Savings Account	N	0	90000	0	90000	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4238	Veba Funding	N	0	7137000	0	7137000	9190800
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4240	Workers Comp	N	0	677700	0	677700	654300
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4250	Social Security-Employer	N	0	3330943	30743	3300200	3235254
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4259	Retirement Contribution	N	0	10029600	0	10029600	10220400
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4270	Dental Insurance	N	0	668276	7467	660809	590675
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4280	Optical Insurance	N	0	71521	804	70717	61205
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4914	Repairs			4440	Unemployment Compensation	N	0	220540	0	220540	182226
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1100	Permanent Time Worked	N	0	280869	1950	278919	300108
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1121	Vacation Used	N	0	23582	1100	22482	29028
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1141	Personal Leave Used	N	0	3571	482	3089	3905
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1151	Sick Time Used	N	0	9728	0	9728	5273
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1161	Holiday	N	0	19267	0	19267	19684
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1401	Overtime Paid-Permanent	N	0	33822	0	33822	10991
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1601	Severance Pay	N	0	0	0	0	19963
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1721	Annual Sick Leave Payout	N	0	1658	0	1658	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1741	Longevity Pay	N	0	5400	0	5400	7083
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1800	Equipment Allowance	N	0	880	0	880	770
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			1820	Uniform Allowance	N	0	700	0	700	800
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4220	Life Insurance	N	0	638	8	630	611
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4230	Medical Insurance	N	0	66144	742	65402	73124
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4237	Retiree Health Savings Account	N	0	600	0	600	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4238	Veba Funding	N	0	70200	0	70200	92700
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4240	Workers Comp	N	0	9900	0	9900	10300
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4250	Social Security-Employer	N	0	28602	264	28338	30013
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4259	Retirement Contribution	N	0	96300	0	96300	103500
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4270	Dental Insurance	N	0	5967	70	5897	6096
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4280	Optical Insurance	N	0	622	8	614	635
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	4918	Garage Maintenance			4440	Unemployment Compensation	N	0	1499	0	1499	1663
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1100	Permanent Time Worked	N	0	1731072	10704	1720368	1726317
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1121	Vacation Used	N	0	147023	9854	137169	172778
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1141	Personal Leave Used	N	0	3571	482	3089	3905
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1151	Sick Time Used	N	0	36713	0	36713	12337
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1161	Holiday	N	0	127206	0	127206	121350
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1401	Overtime Paid-Permanent	N	0	10436	0	10436	10991
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1601	Severance Pay	N	0	1278777	0	1278777	19963
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1721	Annual Sick Leave Payout	N	0	1658	0	1658	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1741	Longevity Pay	N	0	5400	0	5400	7083
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1751	Benefit Waiver Pay	N	0	46037	0	46037	36346
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1800	Equipment Allowance	N	0	31680	0	31680	31570
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			1820	Uniform Allowance	N	0	700	0	700	800
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4220	Life Insurance	N	0	7614	82	7532	7821
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4230	Medical Insurance	N	0	63326	742	62584	77801
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4234	Disability Insurance	N	0	2978	48	2930	2875
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4237	Retiree Health Savings Account	N	0	600	0	600	0
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4238	Veba Funding	N	0	413100	0	413100	500400
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4240	Workers Comp	N	0	16100	0	16100	37800
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4250	Social Security-Employer	N	0	258295	1564	256731	161276
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4259	Retirement Contribution	N	0	505800	0	505800	532800
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4270	Dental Insurance	N	0	34425	390	34035	35036
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4280	Optical Insurance	N	0	3672	42	3630	3633
0010	General	EXPENSES		091	Fleet & Facility Services	4910	Fleet Services	9091	Vehicle Purchases			4440	Unemployment Compensation	N	0	8995	0	8995	8944
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1100	Permanent Time Worked	N	0	4536146	19657	4516489	3117394
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1102	Other Paid Time Off	N	0	57183	0	57183	0
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1121	Vacation Used	N	0	320147	501	319646	237555
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1141	Personal Leave Used	N	0	98355	0	98355	58664
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1151	Sick Time Used	N	0	42427	0	42427	21555
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1161	Holiday	N	0	335248	0	335248	196633
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1401	Overtime Paid-Permanent	N	0	98318	6756	91562	73089
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1601	Severance Pay	N	0	770063	0	770063	0
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1721	Annual Sick Leave Payout	N	0	24296	0	24296	23933
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1741	Longevity Pay	N	0	46500	0	46500	33000
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1751	Benefit Waiver Pay	N	0	2622	0	2622	2076
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1800	Equipment Allowance	N	0	178880	0	178880	118880
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			1820	Uniform Allowance	N	0	2000	0	2000	2000
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2100	Professional Services	N	0	75000	0	75000	0
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2240	Telecommunications	N	0	76066	0	76066	80099
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2331	Radio System Service Charge	N	0	0	0	0	82800
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2410	Rent City Vehicles	N	0	0	5860	-5860	-83053
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2421	Fleet Maintenance & Repair	N	0	2965211	0	2965211	1636588
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2422	Fleet Fuel	N	0	56870	0	56870	171474
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2423	Fleet Depreciation	N	0	1127700	0	1127700	1146600
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2424	Fleet Management	N	0	153900	0	153900	132300
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			2430	Contracted Services	N	0	12600	0	12600	2450
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			3300	Uniforms & Accessories	N	0	12720	0	12720	0
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			3400	Materials & Supplies	N	0	96870	0	96870	6000
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4220	Life Insurance	N	0	9376	53	9323	6770
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4230	Medical Insurance	N	0	761445	4692	756753	611733
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4234	Disability Insurance	N	0	6367	2	6365	3213
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4238	Veba Funding	N	0	927000	0	927000	756000
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4239	Retiree Medical Insurance	N	0	3609900	0	3609900	2794500
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4240	Workers Comp	N	0	46400	0	46400	57600
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4250	Social Security-Employer	N	0	496799	2027	494772	295755
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4259	Retirement Contribution	N	0	1406700	0	1406700	965700
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4260	Insurance Premiums	N	0	653400	0	653400	135000
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4270	Dental Insurance	N	0	70660	443	70217	52933
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4280	Optical Insurance	N	0	7547	46	7501	5484
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4300	Dues & Licenses	N	0	7500	0	7500	0
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4420	Transfer To Other Funds	N	0	14644200	244400	14399800	8665050
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4423	Transfer To IT Fund	N	0	2624400	0	2624400	2848500
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1000	Administration			4440	Unemployment Compensation	N	0	19312	0	19312	13523
0010	General	EXPENSES		091	Fleet & Facility Services	8100	Facility Management	1381	Municipal Center			1100	Permanent Time Worked	N	0	11199980	156083	11043897	12174140
