Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			2100	Professional Services	N	0	525960	0	525960	118106
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			2410	Rent City Vehicles	N	0	7494	0	7494	0
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4220	Life Insurance	N	0	448	2	446	144
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4230	Medical Insurance	N	0	0	0	0	2635
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4234	Disability Insurance	N	0	438	3	435	23
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4250	Social Security-Employer	N	0	26244	91	26153	3442
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4270	Dental Insurance	N	0	0	0	0	235
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			4280	Optical Insurance	N	0	0	0	0	24
0010	General	EXPENSES		040	Public Services	4500	Engineering	4505	Scio Church/Barton Sidewalks 			5196	MDOT/Fed Participating Costs	N	0	15931159	6538690	9392469	0
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			1100	Permanent Time Worked	N	0	0	0	0	30429
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4220	Life Insurance	N	0	0	0	0	131
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4230	Medical Insurance	N	0	0	0	0	4684
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4234	Disability Insurance	N	0	0	0	0	71
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4250	Social Security-Employer	N	0	0	0	0	2320
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4270	Dental Insurance	N	0	0	0	0	418
0010	General	EXPENSES		040	Public Services	4500	Engineering	4506	Newport Sidewalk Alternatives			4280	Optical Insurance	N	0	0	0	0	43
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1100	Permanent Time Worked	N	0	3233116	49213	3183903	1950762
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1121	Vacation Used	N	0	0	0	0	900
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1131	Comp Time Used	N	0	0	0	0	39634
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1200	Temporary Pay	N	0	73473	0	73473	675315
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1201	Temporary Pay Overtime	N	0	1934	0	1934	0
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			1401	Overtime Paid-Permanent	N	0	119464	2156	117308	138422
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4220	Life Insurance	N	0	2570	47	2523	2369
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4230	Medical Insurance	N	0	467809	5462	462347	372107
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4234	Disability Insurance	N	0	1806	68	1738	835
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4237	Retiree Health Savings Account	N	0	12000	0	12000	9400
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4238	Veba Funding	N	0	369600	0	369600	387600
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4240	Workers Comp	N	0	31800	0	31800	26400
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4250	Social Security-Employer	N	0	257179	3824	253355	209439
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4259	Retirement Contribution	N	0	579600	0	579600	507000
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4270	Dental Insurance	N	0	55163	958	54205	36211
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4280	Optical Insurance	N	0	5877	100	5777	3759
0010	General	EXPENSES		040	Public Services	4500	Engineering	4510	Engineer - Private-Of-Way			4440	Unemployment Compensation	N	0	1651	0	1651	3752
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			1100	Permanent Time Worked	N	0	307900	3150	304750	516975
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			1121	Vacation Used	N	0	0	0	0	900
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			1200	Temporary Pay	N	0	851459	5028	846431	126100
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4220	Life Insurance	N	0	457	5	452	1236
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4230	Medical Insurance	N	0	13049	326	12723	60933
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4234	Disability Insurance	N	0	478	9	469	309
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4237	Retiree Health Savings Account	N	0	6000	0	6000	3800
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4238	Veba Funding	N	0	134400	0	134400	85200
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4240	Workers Comp	N	0	12100	0	12100	6500
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4250	Social Security-Employer	N	0	88262	619	87643	48267
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4259	Retirement Contribution	N	0	246000	0	246000	124800
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4270	Dental Insurance	N	0	4531	59	4472	6862
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4280	Optical Insurance	N	0	480	6	474	712
0010	General	EXPENSES		040	Public Services	4500	Engineering	4550	Customer Service			4440	Unemployment Compensation	N	0	1310	0	1310	4574
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			1100	Permanent Time Worked	N	0	467911	0	467911	536652
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			1121	Vacation Used	N	0	0	0	0	900
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			1200	Temporary Pay	N	0	811808	38222	773586	396500
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4220	Life Insurance	N	0	699	0	699	1209
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4230	Medical Insurance	N	0	4570	0	4570	47791
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4234	Disability Insurance	N	0	504	0	504	563
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4237	Retiree Health Savings Account	N	0	12000	0	12000	2800
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4238	Veba Funding	N	0	134400	0	134400	69600
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4240	Workers Comp	N	0	11400	0	11400	4800
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4250	Social Security-Employer	N	0	97551	2921	94630	70744
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4259	Retirement Contribution	N	0	289200	0	289200	93600
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4270	Dental Insurance	N	0	3889	0	3889	4753
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4280	Optical Insurance	N	0	410	0	410	494
0010	General	EXPENSES		040	Public Services	4500	Engineering	4570	Record Maintenance			4440	Unemployment Compensation	N	0	6842	452	6390	7187
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1100	Permanent Time Worked	N	0	9528660	107382	9421278	6203662
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1121	Vacation Used	N	0	80930	0	80930	93966
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1131	Comp Time Used	N	0	0	0	0	47430
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1141	Personal Leave Used	N	0	12572	0	12572	0
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1151	Sick Time Used	N	0	24357	0	24357	20124
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1161	Holiday	N	0	40859	0	40859	46440
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1200	Temporary Pay	N	0	678778	11313	667465	1148146
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			1401	Overtime Paid-Permanent	N	0	689530	0	689530	220910
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4220	Life Insurance	N	0	14069	200	13869	14462
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4230	Medical Insurance	N	0	1237430	16404	1221026	1083182
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4234	Disability Insurance	N	0	9730	281	9449	4308
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4237	Retiree Health Savings Account	N	0	63000	0	63000	23600
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4238	Veba Funding	N	0	1041600	0	1041600	1349400
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4240	Workers Comp	N	0	48000	0	48000	42600
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4250	Social Security-Employer	N	0	835152	8895	826257	582259
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4259	Retirement Contribution	N	0	2109000	0	2109000	1775400
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4270	Dental Insurance	N	0	152496	1906	150590	113793
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4280	Optical Insurance	N	0	16261	209	16052	11833
0010	General	EXPENSES		040	Public Services	4500	Engineering	4580	Private Dev. Construction			4440	Unemployment Compensation	N	0	0	0	0	10118
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			1100	Permanent Time Worked	N	0	170548	0	170548	166456
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			1102	Other Paid Time Off	N	0	56335	0	56335	136881
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			1200	Temporary Pay	N	0	0	0	0	14700
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4220	Life Insurance	N	0	409	0	409	561
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4230	Medical Insurance	N	0	34405	0	34405	33253
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4234	Disability Insurance	N	0	362	0	362	398
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4237	Retiree Health Savings Account	N	0	15000	0	15000	2800
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4238	Veba Funding	N	0	268800	0	268800	93000
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4240	Workers Comp	N	0	28900	0	28900	6500
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4250	Social Security-Employer	N	0	17209	0	17209	23767
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4259	Retirement Contribution	N	0	531600	0	531600	125400
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4270	Dental Insurance	N	0	3479	0	3479	4961
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4280	Optical Insurance	N	0	370	0	370	516
0010	General	EXPENSES		040	Public Services	4500	Engineering	7012	Training			4440	Unemployment Compensation	N	0	119	0	119	571
0010	General	EXPENSES		040	Public Services	4500	Engineering	9000	Capital Outlay			4420	Transfer To Other Funds	N	0	0	0	0	3000000
0010	General	EXPENSES		040	Public Services	4501	Engineering MY Personnel Alloc	9000	Capital Outlay			4237	Retiree Health Savings Account	N	0	423000	0	423000	684100
0010	General	EXPENSES		040	Public Services	4501	Engineering MY Personnel Alloc	9000	Capital Outlay			4238	Veba Funding	N	0	5914200	0	5914200	7500600
0010	General	EXPENSES		040	Public Services	4501	Engineering MY Personnel Alloc	9000	Capital Outlay			4240	Workers Comp	N	0	401400	0	401400	403800
0010	General	EXPENSES		040	Public Services	4501	Engineering MY Personnel Alloc	9000	Capital Outlay			4259	Retirement Contribution	N	0	13511400	0	13511400	14628000
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1100	Permanent Time Worked	N	0	1744134	26459	1717675	1509769
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1102	Other Paid Time Off	N	0	21024	0	21024	1348
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1121	Vacation Used	N	0	209657	0	209657	119243
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1131	Comp Time Used	N	0	133318	4275	129043	103679
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1141	Personal Leave Used	N	0	46547	0	46547	56444
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1151	Sick Time Used	N	0	53275	4499	48776	73145
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1161	Holiday	N	0	120348	0	120348	98924
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1401	Overtime Paid-Permanent	N	0	117110	0	117110	129145
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1530	Excess Comp Time Paid	N	0	2953	2953	0	1445
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1741	Longevity Pay	N	0	15000	0	15000	12000
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			1751	Benefit Waiver Pay	N	0	51928	0	51928	36000
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			2100	Professional Services	N	0	3500	0	3500	4000
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			2850	Advertising	N	0	28500	0	28500	28000
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			3400	Materials & Supplies	N	0	3775	0	3775	0
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4220	Life Insurance	N	0	6552	108	6444	5948
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4230	Medical Insurance	N	0	117128	2294	114834	128288
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4238	Veba Funding	N	0	470400	0	470400	442200
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4240	Workers Comp	N	0	47100	0	47100	34500
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4250	Social Security-Employer	N	0	180032	2707	177325	150999
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4259	Retirement Contribution	N	0	601200	0	601200	491400
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4270	Dental Insurance	N	0	36431	669	35762	34419
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4280	Optical Insurance	N	0	3887	72	3815	3569
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4300	Dues & Licenses	N	0	15000	0	15000	0
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4423	Transfer To IT Fund	N	0	325800	0	325800	463800
0010	General	EXPENSES		050	Planning	3320	Historic Preservation	3320	Historic Preservation			4440	Unemployment Compensation	N	0	0	0	0	3728
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1100	Permanent Time Worked	N	0	16707529	287184	16420345	17815603
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1102	Other Paid Time Off	N	0	274303	0	274303	159500
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1121	Vacation Used	N	0	1704347	25992	1678355	1827019
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1131	Comp Time Used	N	0	383032	6669	376363	427521
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1141	Personal Leave Used	N	0	259354	0	259354	328498
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1151	Sick Time Used	N	0	288881	16872	272009	454309
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1161	Holiday	N	0	993240	0	993240	1106520
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1200	Temporary Pay	N	0	655200	100520	554680	252880
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1401	Overtime Paid-Permanent	N	0	439171	0	439171	484267
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1530	Excess Comp Time Paid	N	0	11072	11072	0	-1445
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1601	Severance Pay	N	0	6239116	0	6239116	0
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1741	Longevity Pay	N	0	112500	0	112500	111000
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1751	Benefit Waiver Pay	N	0	30459	0	30459	45000
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			1800	Equipment Allowance	N	0	51900	0	51900	62700
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2100	Professional Services	N	0	3821000	0	3821000	22500
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2240	Telecommunications	N	0	25636	0	25636	21215
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2410	Rent City Vehicles	N	0	33267	0	33267	84752
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2430	Contracted Services	N	0	0	0	0	4000
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2500	Printing	N	0	137940	0	137940	187082
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2690	Non-Employee Travel	N	0	95000	0	95000	138152
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2700	Conference Training & Travel	N	0	196507	0	196507	219345
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			2850	Advertising	N	0	70000	0	70000	93500
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			3400	Materials & Supplies	N	0	48159	0	48159	18041
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4220	Life Insurance	N	0	42393	839	41554	54232
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4230	Medical Insurance	N	0	2966847	58328	2908519	3525778
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4234	Disability Insurance	N	0	4677	257	4420	10082
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4238	Veba Funding	N	0	3898200	0	3898200	4420800
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4239	Retiree Medical Insurance	N	0	2888400	0	2888400	2235600
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4240	Workers Comp	N	0	194400	0	194400	193800
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4250	Social Security-Employer	N	0	1973521	27018	1946503	1694047
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4259	Retirement Contribution	N	0	5511600	0	5511600	5542200
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4270	Dental Insurance	N	0	291004	5656	285348	343583
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4280	Optical Insurance	N	0	31112	602	30510	35604
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4300	Dues & Licenses	N	0	289500	0	289500	301750
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4423	Transfer To IT Fund	N	0	4527600	0	4527600	3952200
0010	General	EXPENSES		050	Planning	3360	Planning	3360	Planning			4440	Unemployment Compensation	N	0	12598	490	12108	44477
0010	General	EXPENSES		050	Planning	3360	Planning	3370	Building - Appeals			2500	Printing	N	0	52271	28781	23490	24627
0010	General	EXPENSES		050	Planning	3360	Planning	3370	Building - Appeals			2850	Advertising	N	0	9500	7000	2500	11500
0010	General	EXPENSES		050	Planning	3360	Planning	3370	Building - Appeals			3400	Materials & Supplies	N	0	0	0	0	1887
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1100	Permanent Time Worked	N	0	13303548	167419	13136129	10331673
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1102	Other Paid Time Off	N	0	20592	0	20592	28255
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1121	Vacation Used	N	0	906242	0	906242	892274
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1131	Comp Time Used	N	0	16172	0	16172	0
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1141	Personal Leave Used	N	0	218484	0	218484	214857
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1151	Sick Time Used	N	0	153259	0	153259	110408
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1161	Holiday	N	0	992556	0	992556	660317
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1200	Temporary Pay	N	0	1848000	32000	1816000	1528800
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1401	Overtime Paid-Permanent	N	0	160584	0	160584	0
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1601	Severance Pay	N	0	2671786	0	2671786	1035269
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1741	Longevity Pay	N	0	58500	0	58500	58500
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1751	Benefit Waiver Pay	N	0	32370	0	32370	32374
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	1800	Equipment Allowance	N	0	196000	0	196000	205800
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2100	Professional Services	N	0	408700	0	408700	0
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2220	Electricity	N	0	225202	0	225202	246008
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2230	Water	N	0	3742320	0	3742320	3918180
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2231	Storm Water Runoff	N	0	283254	0	283254	251773
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2232	Sewage Disposal Costs	N	0	21089	0	21089	20475
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2240	Telecommunications	N	0	826446	0	826446	683901
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2410	Rent City Vehicles	N	0	10044	0	10044	1860
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2430	Contracted Services	N	0	556500	0	556500	340786
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2500	Printing	N	0	1342166	0	1342166	1218942
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2640	Software	N	0	3000	0	3000	99107
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2690	Non-Employee Travel	N	0	0	0	0	60104
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2700	Conference Training & Travel	N	0	8500	0	8500	32500
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2850	Advertising	N	0	583380	0	583380	1126497
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2908	Background Check/Drug Screen	N	0	9700	0	9700	32750
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2950	Governmental Services	N	0	11880	0	11880	22561
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	2951	Employee Recognition	N	0	5009	0	5009	0
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	3400	Materials & Supplies	N	0	427785	3211	424574	492884
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	3440	Property Plant & Equipment < $5,000	N	0	1806740	0	1806740	0
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	3700	Purchasing Card-Pass Thru	N	0	0	0	0	-17089
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4119	Bank Service Fees	N	0	431922	0	431922	410010
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4220	Life Insurance	N	0	31102	436	30666	30208
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4230	Medical Insurance	N	0	2264837	25704	2239133	1843307
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4234	Disability Insurance	N	0	12155	248	11907	11320
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4237	Retiree Health Savings Account	N	0	138000	0	138000	33000
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4238	Veba Funding	N	0	1848000	0	1848000	2869800
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4239	Retiree Medical Insurance	N	0	9145800	0	9145800	7079400
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4240	Workers Comp	N	0	79800	0	79800	43800
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4250	Social Security-Employer	N	0	1369851	15050	1354801	1107973
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4259	Retirement Contribution	N	0	4642200	0	4642200	3985200
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4260	Insurance Premiums	N	0	1719000	0	1719000	1215000
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4270	Dental Insurance	N	0	223825	2645	221180	184720
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4280	Optical Insurance	N	0	21942	250	21692	17055
0010	General	EXPENSES		060	Parks & Recreation	1000	Administration	1000	Administration	1000	Administration	4300	Dues & Licenses	N	0	218116	0	218116	110075
