Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			2430	Contracted Services	N	0	2781804	0	2781804	1294413
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			2500	Printing	N	0	203141	0	203141	258743
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			2600	Rent	N	0	0	0	0	1033800
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			2850	Advertising	N	0	27200	0	27200	34300
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			2951	Employee Recognition	N	0	21396	0	21396	10350
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			3100	Postage	N	0	627659	0	627659	695323
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			3400	Materials & Supplies	N	0	653998	0	653998	395570
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4220	Life Insurance	N	0	593	0	593	916
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4230	Medical Insurance	N	0	60552	0	60552	176620
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4234	Disability Insurance	N	0	0	0	0	149
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4250	Social Security-Employer	N	0	74566	0	74566	253085
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4270	Dental Insurance	N	0	5489	0	5489	14765
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4280	Optical Insurance	N	0	588	0	588	1530
0010	General	EXPENSES		015	City Clerk	1400	Elections	1000	Administration			4440	Unemployment Compensation	N	0	3252	0	3252	49425
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1100	Permanent Time Worked	N	0	10693472	124273	10569199	13130128
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1121	Vacation Used	N	0	1372458	78899	1293559	1816549
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1141	Personal Leave Used	N	0	268004	0	268004	251678
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1151	Sick Time Used	N	0	81560	0	81560	204509
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1161	Holiday	N	0	625777	0	625777	962238
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1601	Severance Pay	N	0	0	0	0	409207
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1721	Annual Sick Leave Payout	N	0	21026	0	21026	0
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			1800	Equipment Allowance	N	0	44000	0	44000	66000
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2100	Professional Services	N	0	5830240	0	5830240	7989225
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2240	Telecommunications	N	0	16588	0	16588	16443
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2420	Rent Outside Vehicles/Mileage	N	0	17710	0	17710	0
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2430	Contracted Services	N	0	284100	0	284100	3520
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2500	Printing	N	0	24375	0	24375	23939
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2604	Training	N	0	19900	0	19900	0
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2700	Conference Training & Travel	N	0	0	10000	-10000	0
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			2850	Advertising	N	0	38040	0	38040	35000
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			3400	Materials & Supplies	N	0	50196	0	50196	173847
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			3440	Property Plant & Equipment < $5,000	N	0	370119	0	370119	132766
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4220	Life Insurance	N	0	49663	816	48847	63112
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4230	Medical Insurance	N	0	1526866	25936	1500930	1889599
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4234	Disability Insurance	N	0	22656	584	22072	27352
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4237	Retiree Health Savings Account	N	0	60000	0	60000	0
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4238	Veba Funding	N	0	1960000	0	1960000	2940700
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4239	Retiree Medical Insurance	N	0	17409000	0	17409000	13910400
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4240	Workers Comp	N	0	56700	0	56700	51800
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4250	Social Security-Employer	N	0	934316	15256	919060	1164128
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4259	Retirement Contribution	N	0	4958100	0	4958100	4743900
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4260	Insurance Premiums	N	0	464100	0	464100	197400
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4270	Dental Insurance	N	0	138368	2350	136018	157541
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4280	Optical Insurance	N	0	14797	250	14547	16325
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4300	Dues & Licenses	N	0	48000	0	48000	79000
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4423	Transfer To IT Fund	N	0	4020100	0	4020100	1752100
0010	General	EXPENSES		018	Finance	1000	Administration	1000	Administration			4440	Unemployment Compensation	N	0	24302	0	24302	49680
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1100	Permanent Time Worked	N	0	8455356	124901	8330455	6503011
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1121	Vacation Used	N	0	822363	0	822363	598247
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1141	Personal Leave Used	N	0	164680	4160	160520	112865
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1151	Sick Time Used	N	0	260188	5350	254838	236893
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1161	Holiday	N	0	674537	0	674537	536773
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1721	Annual Sick Leave Payout	N	0	92480	0	92480	18718
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1751	Benefit Waiver Pay	N	0	0	0	0	9002
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			1800	Equipment Allowance	N	0	13200	0	13200	0
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2150	Legal Expenses	N	0	12000	0	12000	15000
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2240	Telecommunications	N	0	19906	0	19906	19729
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2430	Contracted Services	N	0	333451	0	333451	330626
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2500	Printing	N	0	322322	0	322322	438104
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2700	Conference Training & Travel	N	0	403166	20000	383166	483508
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			2850	Advertising	N	0	9500	297698	-288198	18000
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			3100	Postage	N	0	1610000	0	1610000	1610000
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			3400	Materials & Supplies	N	0	49705	0	49705	84436
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4220	Life Insurance	N	0	38120	526	37594	30752
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4230	Medical Insurance	N	0	1608755	24120	1584635	1448831
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4234	Disability Insurance	N	0	12187	264	11923	8311
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4238	Veba Funding	N	0	1842400	0	1842400	1664600
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4240	Workers Comp	N	0	49300	0	49300	34200
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4250	Social Security-Employer	N	0	794093	10162	783931	600198
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4259	Retirement Contribution	N	0	2542400	0	2542400	1843100
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4270	Dental Insurance	N	0	145792	2184	143608	121485
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4280	Optical Insurance	N	0	15583	234	15349	12589
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4300	Dues & Licenses	N	0	113500	0	113500	93000
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4423	Transfer To IT Fund	N	0	2153900	0	2153900	2606800
0010	General	EXPENSES		018	Finance	1600	Treasurer	1850	Treasury/Violations Bureau			4440	Unemployment Compensation	N	0	33303	0	33303	34872
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1100	Permanent Time Worked	N	0	6359308	108471	6250837	6148290
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1102	Other Paid Time Off	N	0	135095	0	135095	0
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1121	Vacation Used	N	0	634270	0	634270	653452
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1141	Personal Leave Used	N	0	26927	3287	23640	46018
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1151	Sick Time Used	N	0	28369	0	28369	82175
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1161	Holiday	N	0	513360	0	513360	499620
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1721	Annual Sick Leave Payout	N	0	135096	0	135096	131480
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			1751	Benefit Waiver Pay	N	0	106725	0	106725	92500
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4220	Life Insurance	N	0	22218	324	21894	22956
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4230	Medical Insurance	N	0	692159	10318	681841	742469
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4234	Disability Insurance	N	0	13113	316	12797	12581
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4238	Veba Funding	N	0	1568000	0	1568000	1810200
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4240	Workers Comp	N	0	36700	0	36700	35600
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4250	Social Security-Employer	N	0	606546	8492	598054	585368
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4259	Retirement Contribution	N	0	1890700	0	1890700	1925000
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4270	Dental Insurance	N	0	125450	2082	123368	124221
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4280	Optical Insurance	N	0	6708	100	6608	6452
0010	General	EXPENSES		018	Finance	1600	Treasurer	1860	Parking Referees			4440	Unemployment Compensation	N	0	27991	0	27991	37030
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1100	Permanent Time Worked	N	0	21660424	252251	21408173	23402610
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1102	Other Paid Time Off	N	0	365551	0	365551	296291
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1121	Vacation Used	N	0	3141581	63612	3077969	3914646
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1141	Personal Leave Used	N	0	303429	58747	244682	178143
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1151	Sick Time Used	N	0	389247	0	389247	638638
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1161	Holiday	N	0	1602691	0	1602691	1974478
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1200	Temporary Pay	N	0	30000	0	30000	10000
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1401	Overtime Paid-Permanent	N	0	752552	0	752552	0
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1601	Severance Pay	N	0	4328525	0	4328525	1145329
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1721	Annual Sick Leave Payout	N	0	229616	0	229616	223472
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1741	Longevity Pay	N	0	120000	0	120000	213458
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			1800	Equipment Allowance	N	0	700000	0	700000	840000
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2150	Legal Expenses	N	0	93916	35000	58916	7515
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2240	Telecommunications	N	0	26540	0	26540	26309
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2420	Rent Outside Vehicles/Mileage	N	0	500	0	500	25044
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2430	Contracted Services	N	0	19262	0	19262	10760
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2500	Printing	N	0	174999	0	174999	13751
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			2700	Conference Training & Travel	N	0	271108	3216	267892	150792
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			3100	Postage	N	0	237926	0	237926	231713
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			3400	Materials & Supplies	N	0	46965	0	46965	93509
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	135900
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4220	Life Insurance	N	0	64020	954	63066	72314
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4230	Medical Insurance	N	0	4738627	73580	4665047	5937911
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4234	Disability Insurance	N	0	26689	596	26093	26161
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4237	Retiree Health Savings Account	N	0	60000	0	60000	94300
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4238	Veba Funding	N	0	5488700	0	5488700	6334300
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4240	Workers Comp	N	0	222600	0	222600	212800
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4250	Social Security-Employer	N	0	2466722	27984	2438738	2461844
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4259	Retirement Contribution	N	0	7981400	0	7981400	8098300
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4270	Dental Insurance	N	0	419775	6670	413105	497879
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4280	Optical Insurance	N	0	44892	714	44178	51592
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4300	Dues & Licenses	N	0	622545	0	622545	581491
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4423	Transfer To IT Fund	N	0	3386600	0	3386600	4064900
0010	General	EXPENSES		018	Finance	1700	Assessing	1830	Assessing			4440	Unemployment Compensation	N	0	92851	0	92851	136145
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1100	Permanent Time Worked	N	0	19528109	277240	19250869	18607823
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1102	Other Paid Time Off	N	0	328038	0	328038	308794
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1121	Vacation Used	N	0	2345755	37336	2308419	1827329
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1131	Comp Time Used	N	0	3760	0	3760	0
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1141	Personal Leave Used	N	0	258570	21400	237170	401162
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1151	Sick Time Used	N	0	905416	13888	891528	978476
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1161	Holiday	N	0	1530368	0	1530368	1365308
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1401	Overtime Paid-Permanent	N	0	25238	0	25238	33501
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1601	Severance Pay	N	0	0	0	0	174312
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1741	Longevity Pay	N	0	157500	0	157500	105000
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1751	Benefit Waiver Pay	N	0	175759	0	175759	117500
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			1800	Equipment Allowance	N	0	34200	0	34200	34200
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			2100	Professional Services	N	0	0	0	0	10000
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			2240	Telecommunications	N	0	70062	0	70062	65538
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			2320	Equipment Maintenance	N	0	15000	0	15000	11934
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			2430	Contracted Services	N	0	241740	0	241740	238766
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			2700	Conference Training & Travel	N	0	280416	0	280416	178349
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			3400	Materials & Supplies	N	0	395928	0	395928	472969
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	361293
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4220	Life Insurance	N	0	41274	600	40674	42150
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4230	Medical Insurance	N	0	3460795	56730	3404065	3681387
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4234	Disability Insurance	N	0	22975	502	22473	21107
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4237	Retiree Health Savings Account	N	0	120000	0	120000	188600
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4238	Veba Funding	N	0	3724000	0	3724000	4354700
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4240	Workers Comp	N	0	69300	0	69300	73500
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4250	Social Security-Employer	N	0	1866031	26272	1839759	1803034
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4259	Retirement Contribution	N	0	6080200	0	6080200	6784400
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4270	Dental Insurance	N	0	371124	6106	365018	355611
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4280	Optical Insurance	N	0	40248	658	39590	35319
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4300	Dues & Licenses	N	0	78500	0	78500	41200
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4423	Transfer To IT Fund	N	0	2977800	0	2977800	3279500
0010	General	EXPENSES		018	Finance	1800	Accounting	1820	Accounting			4440	Unemployment Compensation	N	0	78681	0	78681	85544
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			1100	Permanent Time Worked	N	0	3894303	46154	3848149	4736626
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			1121	Vacation Used	N	0	268728	0	268728	417202
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			1141	Personal Leave Used	N	0	151668	0	151668	180772
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			1151	Sick Time Used	N	0	181533	0	181533	196274
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			1161	Holiday	N	0	325810	0	325810	469238
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			2320	Equipment Maintenance	N	0	0	0	0	83448
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			2430	Contracted Services	N	0	1150000	0	1150000	351941
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			2690	Non-Employee Travel	N	0	0	0	0	61320
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			2700	Conference Training & Travel	N	0	159640	3000	156640	215745
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			3400	Materials & Supplies	N	0	453625	49749	403876	483934
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	1
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4220	Life Insurance	N	0	34370	200	34170	24247
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4230	Medical Insurance	N	0	1384318	10500	1373818	939009
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4234	Disability Insurance	N	0	10592	132	10460	9467
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4237	Retiree Health Savings Account	N	0	120000	0	120000	141400
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4240	Workers Comp	N	0	39200	0	39200	30800
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4250	Social Security-Employer	N	0	362201	3428	358773	460154
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4259	Retirement Contribution	N	0	2017400	0	2017400	1661800
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4270	Dental Insurance	N	0	125450	952	124498	79651
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4280	Optical Insurance	N	0	13416	102	13314	8254
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4300	Dues & Licenses	N	0	15000	0	15000	92500
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4423	Transfer To IT Fund	N	0	385000	0	385000	450100
0010	General	EXPENSES		018	Finance	1900	Procurement	1371	Purchasing			4440	Unemployment Compensation	N	0	25623	0	25623	55941
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1100	Permanent Time Worked	N	0	2258529	28778	2229751	1915935
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1121	Vacation Used	N	0	231182	6143	225039	144717
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1141	Personal Leave Used	N	0	55478	1040	54438	34937
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1151	Sick Time Used	N	0	62251	0	62251	114586
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1161	Holiday	N	0	187190	0	187190	159006
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1721	Annual Sick Leave Payout	N	0	23120	0	23120	10399
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1751	Benefit Waiver Pay	N	0	0	0	0	5002
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			1800	Equipment Allowance	N	0	3300	0	3300	0
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4220	Life Insurance	N	0	6628	92	6536	5416
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4230	Medical Insurance	N	0	449898	6762	443136	414114
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4234	Disability Insurance	N	0	4761	102	4659	4023
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4238	Veba Funding	N	0	509600	0	509600	723800
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4240	Workers Comp	N	0	13100	0	13100	15600
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4250	Social Security-Employer	N	0	214447	2726	211721	180911
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4259	Retirement Contribution	N	0	676900	0	676900	842100
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4270	Dental Insurance	N	0	40767	614	40153	34718
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4280	Optical Insurance	N	0	4368	66	4302	3599
0010	General	EXPENSES		018	Finance	2040	Risk Management	1000	Administration			4440	Unemployment Compensation	N	0	8901	0	8901	10121
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			2100	Professional Services	N	0	858790	0	858790	1033000
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			2240	Telecommunications	N	0	4564691	199163	4365528	3223671
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			2430	Contracted Services	N	0	0	0	0	7170
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			2604	Training	N	0	1386230	0	1386230	0
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			2680	Parking Space Rent	N	0	3844544	203463	3641081	3389314
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			3100	Postage	N	0	2891167	12040	2879127	3274187
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	1000	Administration			4420	Transfer To Other Funds	N	0	7499700	1666600	5833100	4375000
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	9000	Capital Outlay			2430	Contracted Services	N	0	47058	0	47058	352217
0010	General	EXPENSES		019	Non-Departmental	1000	Administration	9500	Debt Service			4420	Transfer To Other Funds	N	0	14700600	0	14700600	15948100
0010	General	EXPENSES		019	Non-Departmental	1113	Tax Refunds	1810	Tax Refunds			4511	Tax Refunds	N	0	0	0	0	-10525979
0010	General	EXPENSES		019	Non-Departmental	1120	City Wide Memberships	1920	City Wide Memberships			4300	Dues & Licenses	N	0	11994800	0	11994800	11839400
0010	General	EXPENSES		019	Non-Departmental	1121	Housing Commision	2034	Housing Commission Support			2240	Telecommunications	N	0	162415	81751	80664	4832
0010	General	EXPENSES		019	Non-Departmental	1205	AATA Levy	9800	Pass Throughs			4460	Transfer To AATA	N	0	990030087	0	990030087	958938890
0010	General	EXPENSES		019	Non-Departmental	1934	Dangerous Buildings Demolition	9000	Capital Outlay			2430	Contracted Services	N	0	0	0	0	1950600
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1100	Permanent Time Worked	N	0	10650164	110518	10539646	9944870
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1121	Vacation Used	N	0	820704	62252	758452	657474
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1131	Comp Time Used	N	0	13874	0	13874	14789
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1141	Personal Leave Used	N	0	207816	0	207816	296359
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1151	Sick Time Used	N	0	416163	0	416163	384325
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1161	Holiday	N	0	804410	0	804410	772055
0010	General	EXPENSES		021	District Court	1000	Administration	1000	Administration			1751	Benefit Waiver Pay	N	0	115380	0	115380	100000
