Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2310	Building Maintenance	N	0	13203	0	13203	0
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2320	Equipment Maintenance	N	0	19900	0	19900	5000
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2421	Fleet Maintenance & Repair	N	0	1097454	0	1097454	1485839
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2423	Fleet Depreciation	N	0	1093600	0	1093600	1434700
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2424	Fleet Management	N	0	58100	0	58100	48400
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2430	Contracted Services	N	0	0	0	0	13000
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2500	Printing	N	0	22800	0	22800	0
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2600	Rent	N	0	60000	0	60000	0
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2604	Training	N	0	0	0	0	17500
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2702	Educational Reimbursement	N	0	74100	0	74100	0
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			2840	Towing Service	N	0	3500	0	3500	0
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			3100	Postage	N	0	0	0	0	1698
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			3300	Uniforms & Accessories	N	0	12325	0	12325	6000
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			3400	Materials & Supplies	N	0	99000	0	99000	55139
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4220	Life Insurance	N	0	102285	11107	91178	92315
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4230	Medical Insurance	N	0	3407552	773997	2633555	6330344
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4237	Retiree Health Savings Account	N	0	1620000	0	1620000	848700
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4238	Veba Funding	N	0	6944500	0	6944500	8402900
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4240	Workers Comp	N	0	782000	0	782000	682500
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4250	Social Security-Employer	N	0	1252432	113899	1138533	822846
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4259	Retirement Contribution	N	0	14890200	0	14890200	13533900
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4270	Dental Insurance	N	0	323275	73730	249545	582109
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4280	Optical Insurance	N	0	34572	7882	26690	60327
0010	General	EXPENSES		031	Police	3150	Operations	3150	Patrol			4440	Unemployment Compensation	N	0	0	0	0	49034
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1100	Permanent Time Worked	N	0	2257047	178322	2078725	2246437
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1102	Other Paid Time Off	N	0	12988	0	12988	744288
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1121	Vacation Used	N	0	791779	122294	669485	375552
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1131	Comp Time Used	N	0	78814	0	78814	32167
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1141	Personal Leave Used	N	0	141792	141792	0	0
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1151	Sick Time Used	N	0	118412	5566	112846	36120
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1161	Holiday	N	0	185404	0	185404	36120
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1401	Overtime Paid-Permanent	N	0	502823	0	502823	423967
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1530	Excess Comp Time Paid	N	0	118455	0	118455	97235
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1601	Severance Pay	N	0	0	0	0	600941
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1741	Longevity Pay	N	0	0	0	0	23162
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			1800	Equipment Allowance	N	0	80000	0	80000	11000
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			2421	Fleet Maintenance & Repair	N	0	349109	0	349109	229526
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			2423	Fleet Depreciation	N	0	153100	0	153100	151600
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			2424	Fleet Management	N	0	10300	0	10300	8800
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4220	Life Insurance	N	0	9638	838	8800	10860
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4230	Medical Insurance	N	0	266215	47743	218472	614011
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4238	Veba Funding	N	0	560000	0	560000	775700
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4240	Workers Comp	N	0	55100	0	55100	63100
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4250	Social Security-Employer	N	0	60535	6215	54320	66683
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4259	Retirement Contribution	N	0	1015000	0	1015000	1195200
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4270	Dental Insurance	N	0	24125	4326	19799	54833
0010	General	EXPENSES		031	Police	3150	Operations	3152	Special Services			4280	Optical Insurance	N	0	2580	463	2117	5683
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1100	Permanent Time Worked	N	0	508200	87120	421080	84792
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1102	Other Paid Time Off	N	0	29040	0	29040	113056
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1121	Vacation Used	N	0	0	0	0	282640
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1151	Sick Time Used	N	0	43560	0	43560	0
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1161	Holiday	N	0	0	0	0	42396
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1401	Overtime Paid-Permanent	N	0	152460	43560	108900	211980
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			1530	Excess Comp Time Paid	N	0	216856	0	216856	112138
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2421	Fleet Maintenance & Repair	N	0	240803	0	240803	5992
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2422	Fleet Fuel	N	0	6979	0	6979	4311
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2423	Fleet Depreciation	N	0	101600	0	101600	154300
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2424	Fleet Management	N	0	6800	0	6800	2900
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2604	Training	N	0	59000	0	59000	8500
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			2909	Medical Services	N	0	6120	0	6120	0
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			3400	Materials & Supplies	N	0	31399	0	31399	0
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4220	Life Insurance	N	0	2058	262	1796	1871
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4230	Medical Insurance	N	0	53243	13499	39744	100795
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4238	Veba Funding	N	0	224000	0	224000	258600
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4240	Workers Comp	N	0	19700	0	19700	19500
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4250	Social Security-Employer	N	0	13776	1893	11883	12282
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4259	Retirement Contribution	N	0	362500	0	362500	370200
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4270	Dental Insurance	N	0	4825	1224	3601	9002
0010	General	EXPENSES		031	Police	3150	Operations	3159	K-9			4280	Optical Insurance	N	0	516	132	384	933
0010	General	EXPENSES		031	Police	3150	Operations	3160	Motorcycle Unit			2421	Fleet Maintenance & Repair	N	0	0	0	0	25890
0010	General	EXPENSES		031	Police	3150	Operations	3160	Motorcycle Unit			2422	Fleet Fuel	N	0	14673	0	14673	0
0010	General	EXPENSES		031	Police	3150	Operations	3160	Motorcycle Unit			2423	Fleet Depreciation	N	0	0	0	0	66700
0010	General	EXPENSES		031	Police	3150	Operations	3160	Motorcycle Unit			2424	Fleet Management	N	0	6800	0	6800	5900
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1100	Permanent Time Worked	N	0	3831248	272865	3558383	3508659
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1102	Other Paid Time Off	N	0	58300	0	58300	63360
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1121	Vacation Used	N	0	617848	84645	533203	531702
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1131	Comp Time Used	N	0	0	0	0	81033
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1141	Personal Leave Used	N	0	66732	16672	50060	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1151	Sick Time Used	N	0	73424	23402	50022	67230
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1161	Holiday	N	0	220344	0	220344	231856
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1171	Hrs Attributable/Workers Comp	N	0	0	0	0	73280
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1401	Overtime Paid-Permanent	N	0	143312	0	143312	82810
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1530	Excess Comp Time Paid	N	0	202193	185082	17111	27060
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			1751	Benefit Waiver Pay	N	0	13846	0	13846	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2230	Water	N	0	6269	0	6269	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2231	Storm Water Runoff	N	0	13468	0	13468	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2232	Sewage Disposal Costs	N	0	6885	0	6885	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2240	Telecommunications	N	0	15351	0	15351	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2421	Fleet Maintenance & Repair	N	0	152345	0	152345	235150
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2423	Fleet Depreciation	N	0	195800	0	195800	188900
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2424	Fleet Management	N	0	18800	0	18800	16100
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			2430	Contracted Services	N	0	9000	0	9000	0
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			3300	Uniforms & Accessories	N	0	0	0	0	1000
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			3400	Materials & Supplies	N	0	27282	13641	13641	10498
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4119	Bank Service Fees	N	0	490274	0	490274	164900
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4220	Life Insurance	N	0	11218	1153	10065	10257
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4230	Medical Insurance	N	0	638916	119641	519275	1146320
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4237	Retiree Health Savings Account	N	0	180000	0	180000	282900
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4238	Veba Funding	N	0	1008100	0	1008100	1292800
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4240	Workers Comp	N	0	52200	0	52200	58500
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4250	Social Security-Employer	N	0	361752	43933	317819	323060
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4259	Retirement Contribution	N	0	1289300	0	1289300	1463000
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4270	Dental Insurance	N	0	62725	11314	51411	112021
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4280	Optical Insurance	N	0	6708	1212	5496	11606
0010	General	EXPENSES		031	Police	3150	Operations	3162	Community Standards			4440	Unemployment Compensation	N	0	0	0	0	6608
0010	General	EXPENSES		031	Police	3150	Operations	3172	Animal Control			2430	Contracted Services	N	0	13557000	0	13557000	0
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			1100	Permanent Time Worked	N	0	556040	57124	498916	514116
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			1161	Holiday	N	0	29348	0	29348	28562
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			1800	Equipment Allowance	N	0	0	0	0	11000
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			2220	Electricity	N	0	3248	0	3248	0
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			2240	Telecommunications	N	0	0	0	0	4587
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			2423	Fleet Depreciation	N	0	30200	0	30200	90700
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			2424	Fleet Management	N	0	1700	0	1700	1500
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			2430	Contracted Services	N	0	8899	0	8899	8485
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			3400	Materials & Supplies	N	0	78720	10800	67920	16531
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4220	Life Insurance	N	0	2546	246	2300	2360
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4230	Medical Insurance	N	0	53243	10250	42993	102884
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4234	Disability Insurance	N	0	842	162	680	1001
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4237	Retiree Health Savings Account	N	0	60000	0	60000	94300
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4240	Workers Comp	N	0	9700	0	9700	9300
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4250	Social Security-Employer	N	0	44630	4242	40388	42000
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4259	Retirement Contribution	N	0	152900	0	152900	155600
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4270	Dental Insurance	N	0	4825	928	3897	9188
0010	General	EXPENSES		031	Police	3150	Operations	3235	Emergency Management			4280	Optical Insurance	N	0	516	100	416	952
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1100	Permanent Time Worked	N	0	2146628	198084	1948544	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1121	Vacation Used	N	0	308728	66208	242520	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1131	Comp Time Used	N	0	42873	0	42873	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1141	Personal Leave Used	N	0	7131	7131	0	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1151	Sick Time Used	N	0	21437	0	21437	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1161	Holiday	N	0	132669	0	132669	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			1751	Benefit Waiver Pay	N	0	13846	0	13846	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2240	Telecommunications	N	0	106170	0	106170	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2300	Arbitration/Legal Settlement	N	0	28750	0	28750	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2330	Radio Maintenance	N	0	482500	0	482500	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2331	Radio System Service Charge	N	0	534300	0	534300	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2423	Fleet Depreciation	N	0	32200	0	32200	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2424	Fleet Management	N	0	3400	0	3400	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2430	Contracted Services	N	0	970427	0	970427	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2600	Rent	N	0	217646	0	217646	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			2952	Moving Expenses	N	0	0	1650048	-1650048	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			3400	Materials & Supplies	N	0	42491	0	42491	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4220	Life Insurance	N	0	10890	1077	9813	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4230	Medical Insurance	N	0	159729	30892	128837	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4234	Disability Insurance	N	0	2858	577	2281	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4237	Retiree Health Savings Account	N	0	120000	0	120000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4238	Veba Funding	N	0	224000	0	224000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4239	Retiree Medical Insurance	N	0	11472200	0	11472200	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4240	Workers Comp	N	0	56600	0	56600	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4250	Social Security-Employer	N	0	123033	12413	110620	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4259	Retirement Contribution	N	0	782100	0	782100	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4260	Insurance Premiums	N	0	397000	0	397000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4270	Dental Insurance	N	0	19300	3835	15465	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4280	Optical Insurance	N	0	2064	409	1655	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4300	Dues & Licenses	N	0	2500	0	2500	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	1000	Administration			4423	Transfer To IT Fund	N	0	4013900	0	4013900	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1100	Permanent Time Worked	N	0	3761603	311896	3449707	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1102	Other Paid Time Off	N	0	98420	16000	82420	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1121	Vacation Used	N	0	272892	127960	144932	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1131	Comp Time Used	N	0	36847	0	36847	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1151	Sick Time Used	N	0	160870	0	160870	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1161	Holiday	N	0	227928	0	227928	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			1401	Overtime Paid-Permanent	N	0	776235	8000	768235	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			2240	Telecommunications	N	0	8902	0	8902	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			2423	Fleet Depreciation	N	0	76000	0	76000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			2424	Fleet Management	N	0	8500	0	8500	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			3100	Postage	N	0	2000	0	2000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4220	Life Insurance	N	0	12232	1229	11003	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4230	Medical Insurance	N	0	372701	74153	298548	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4238	Veba Funding	N	0	784100	0	784100	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4240	Workers Comp	N	0	97800	0	97800	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4250	Social Security-Employer	N	0	75965	6541	69424	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4259	Retirement Contribution	N	0	1303900	0	1303900	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4270	Dental Insurance	N	0	33775	6722	27053	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3220	Fire Prevention			4280	Optical Insurance	N	0	3612	721	2891	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2320	Equipment Maintenance	N	0	0	0	0	273410
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2421	Fleet Maintenance & Repair	N	0	936876	0	936876	1850276
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2422	Fleet Fuel	N	0	23123	0	23123	47637
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2423	Fleet Depreciation	N	0	2529200	0	2529200	2194700
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2424	Fleet Management	N	0	39300	0	39300	44000
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			2430	Contracted Services	N	0	0	0	0	74075
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			3100	Postage	N	0	13345	0	13345	8122
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			3300	Uniforms & Accessories	N	0	6400	0	6400	4800
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			3400	Materials & Supplies	N	0	67500	0	67500	2499
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			3440	Property Plant & Equipment < $5,000	N	0	30383	0	30383	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3230	Fire Operations			4300	Dues & Licenses	N	0	5000	0	5000	102500
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1100	Permanent Time Worked	N	0	6885731	636174	6249557	9279040
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1102	Other Paid Time Off	N	0	28332	6138	22194	70337
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1103	Other Paid City Business	N	0	0	0	0	165520
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1106	Working In a Higher Class	N	0	3129243	403892	2725351	3239774
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1121	Vacation Used	N	0	2886296	187872	2698424	2461972
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1131	Comp Time Used	N	0	98268	13010	85258	355302
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1151	Sick Time Used	N	0	2305320	400176	1905144	1594200
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1161	Holiday	N	0	34504	0	34504	33104
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1171	Hrs Attributable/Workers Comp	N	0	0	0	0	87871
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1401	Overtime Paid-Permanent	N	0	1076552	249498	827054	1534137
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1751	Benefit Waiver Pay	N	0	117692	0	117692	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			1800	Equipment Allowance	N	0	0	0	0	43200
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			2216	Cable TV/Broadcast Service	N	0	4405	0	4405	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			2320	Equipment Maintenance	N	0	130383	0	130383	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			2420	Rent Outside Vehicles/Mileage	N	0	0	0	0	27274
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			2430	Contracted Services	N	0	41400	0	41400	41400
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			3400	Materials & Supplies	N	0	66766	0	66766	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			3440	Property Plant & Equipment < $5,000	N	0	155997	0	155997	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4220	Life Insurance	N	0	33068	3593	29475	37895
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4230	Medical Insurance	N	0	1331075	288708	1042367	3350441
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4234	Disability Insurance	N	0	0	0	0	4760
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4237	Retiree Health Savings Account	N	0	180000	0	180000	94300
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4238	Veba Funding	N	0	2688200	0	2688200	3490400
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4240	Workers Comp	N	0	366800	0	366800	394600
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4250	Social Security-Employer	N	0	236646	26636	210010	269785
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4259	Retirement Contribution	N	0	4920100	0	4920100	5480600
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4270	Dental Insurance	N	0	130275	28330	101945	307890
0010	General	EXPENSES		032	Fire	3230	Fire Services	3231	Fire Station #1			4280	Optical Insurance	N	0	13932	3027	10905	31906
0010	General	EXPENSES		032	Fire	3230	Fire Services	3232	Fire Station #2			2216	Cable TV/Broadcast Service	N	0	5000	0	5000	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3232	Fire Station #2			3400	Materials & Supplies	N	0	10746	0	10746	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1100	Permanent Time Worked	N	0	1872245	117540	1754705	1609272
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1102	Other Paid Time Off	N	0	39654	0	39654	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1103	Other Paid City Business	N	0	0	0	0	63288
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1106	Working In a Higher Class	N	0	2550400	451508	2098892	1783456
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1121	Vacation Used	N	0	1176297	14580	1161717	952944
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1131	Comp Time Used	N	0	179352	0	179352	71196
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1151	Sick Time Used	N	0	847216	108472	738744	574904
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1401	Overtime Paid-Permanent	N	0	946862	246157	700705	328996
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1731	Fire Holiday Pay	N	0	7560	7560	0	0
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1741	Longevity Pay	N	0	0	0	0	50000
0010	General	EXPENSES		032	Fire	3230	Fire Services	3233	Fire Station #3			1751	Benefit Waiver Pay	N	0	15384	0	15384	0
