Fund	Fund Description	Chart Section Level 1	Chart Section Level 2	Agency	Agency Description	Organization	Organization Description	Activity	Activity Description	Function	Function Description	Account	Account Description	Total Indicator	Balance Forward	YTD Debits	YTD Credits	Ending Balance	Prior Year YTD Balance
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4220	Life Insurance	N	0	20724	506	20218	19628
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4230	Medical Insurance	N	0	1134609	37205	1097404	1296696
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4234	Disability Insurance	N	0	9818	418	9400	9840
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4237	Retiree Health Savings Account	N	0	188600	0	188600	0
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4238	Veba Funding	N	0	1809800	0	1809800	2119800
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4240	Workers Comp	N	0	18000	0	18000	18234
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4250	Social Security-Employer	N	0	491511	12740	478771	496010
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4259	Retirement Contribution	N	0	1660600	0	1660600	1542500
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4270	Dental Insurance	N	0	130275	4300	125975	130275
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4280	Optical Insurance	N	0	13500	446	13054	13500
0010	General	EXPENSES		021	District Court	2140	Case Processing	5140	Case Processing			4440	Unemployment Compensation	N	0	20987	828	20159	20268
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1100	Permanent Time Worked	N	0	4988613	120145	4868468	4175394
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1121	Vacation Used	N	0	610148	30808	579340	518221
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1141	Personal Leave Used	N	0	25770	0	25770	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1151	Sick Time Used	N	0	77068	0	77068	60473
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1161	Holiday	N	0	171580	25385	146195	149415
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1200	Temporary Pay	N	0	1314800	29400	1285400	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1401	Overtime Paid-Permanent	N	0	28992	4832	24160	12692
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			1800	Equipment Allowance	N	0	11400	0	11400	11400
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			2430	Contracted Services	N	0	10143	0	10143	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			2500	Printing	N	0	7889	0	7889	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			2660	Software Maintenance	N	0	39900	0	39900	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			2700	Conference Training & Travel	N	0	0	0	0	24850
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			2702	Educational Reimbursement	N	0	171562	0	171562	0
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			3400	Materials & Supplies	N	0	79879	0	79879	37206
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4215	Deferred Comp Contributions	N	0	0	0	0	22000
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4220	Life Insurance	N	0	15536	406	15130	12017
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4230	Medical Insurance	N	0	810435	28520	781915	810435
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4234	Disability Insurance	N	0	8035	367	7668	7394
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4238	Veba Funding	N	0	1809800	0	1809800	1413200
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4240	Workers Comp	N	0	62000	0	62000	71534
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4250	Social Security-Employer	N	0	546089	13942	532147	372249
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4259	Retirement Contribution	N	0	1961800	0	1961800	1501384
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4270	Dental Insurance	N	0	72375	2548	69827	72375
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4280	Optical Insurance	N	0	7500	264	7236	7500
0010	General	EXPENSES		021	District Court	2160	Probatn/Post Judg Support	5160	Probation/Post Judgmnt Sup			4440	Unemployment Compensation	N	0	13015	233	12782	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1100	Permanent Time Worked	N	0	335056	10024	325032	76131
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1102	Other Paid Time Off	N	0	24720	0	24720	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1121	Vacation Used	N	0	60280	0	60280	22716
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1141	Personal Leave Used	N	0	6229	0	6229	5048
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1151	Sick Time Used	N	0	975	0	975	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1161	Holiday	N	0	10840	0	10840	2524
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1200	Temporary Pay	N	0	29700	0	29700	252480
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			1800	Equipment Allowance	N	0	5280	0	5280	880
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			2240	Telecommunications	N	0	2294	0	2294	2321
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			2700	Conference Training & Travel	N	0	0	0	0	37000
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			3400	Materials & Supplies	N	0	6935	0	6935	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			3440	Property Plant & Equipment < $5,000	N	0	124650	0	124650	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4215	Deferred Comp Contributions	N	0	0	0	0	530
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4220	Life Insurance	N	0	1016	24	992	353
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4230	Medical Insurance	N	0	14317	419	13898	14304
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4234	Disability Insurance	N	0	727	29	698	183
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4237	Retiree Health Savings Account	N	0	37700	0	37700	21700
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4238	Veba Funding	N	0	20600	0	20600	18834
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4239	Retiree Medical Insurance	N	0	62200	0	62200	64284
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4240	Workers Comp	N	0	10600	0	10600	10700
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4250	Social Security-Employer	N	0	36021	761	35260	27353
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4259	Retirement Contribution	N	0	163000	0	163000	148400
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4260	Insurance Premiums	N	0	1800	0	1800	1684
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4270	Dental Insurance	N	0	1279	37	1242	1278
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4280	Optical Insurance	N	0	133	4	129	132
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4300	Dues & Licenses	N	0	165000	0	165000	0
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4423	Transfer To IT Fund	N	0	196000	0	196000	195916
0010	General	EXPENSES		029	Environmental Coordination Ser	1300	Energy Management	1000	Administration			4440	Unemployment Compensation	N	0	723	0	723	0
0010	General	EXPENSES		031	Police	1100	Fringe Benefits	1100	Fringe Benefits			4239	Retiree Medical Insurance	N	0	24715800	0	24715800	25199066
0010	General	EXPENSES		031	Police	1100	Fringe Benefits	1100	Fringe Benefits			4260	Insurance Premiums	N	0	2809200	0	2809200	2675500
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1100	Permanent Time Worked	N	0	12046672	498357	11548315	11663455
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1102	Other Paid Time Off	N	0	365092	0	365092	155100
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1121	Vacation Used	N	0	1869503	2374	1867129	1134164
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1131	Comp Time Used	N	0	822136	11852	810284	464854
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1141	Personal Leave Used	N	0	222728	29725	193003	209216
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1151	Sick Time Used	N	0	483042	31680	451362	121578
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1161	Holiday	N	0	333535	0	333535	244615
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1401	Overtime Paid-Permanent	N	0	1307243	36604	1270639	538297
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1530	Excess Comp Time Paid	N	0	155334	0	155334	266349
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1601	Severance Pay	N	0	0	0	0	222545
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1800	Equipment Allowance	N	0	97000	0	97000	97000
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			1820	Uniform Allowance	N	0	0	0	0	143904
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2216	Cable TV/Broadcast Service	N	0	22552	0	22552	10981
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2240	Telecommunications	N	0	319647	0	319647	106029
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2421	Fleet Maintenance & Repair	N	0	7000	0	7000	39272
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2423	Fleet Depreciation	N	0	55400	0	55400	55316
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2424	Fleet Management	N	0	5800	0	5800	5700
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2500	Printing	N	0	17990	0	17990	0
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2604	Training	N	0	70000	0	70000	0
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2700	Conference Training & Travel	N	0	10885	0	10885	0
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			2951	Employee Recognition	N	0	18228	0	18228	0
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			3100	Postage	N	0	45705	0	45705	42670
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			3400	Materials & Supplies	N	0	41058	0	41058	39617
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4215	Deferred Comp Contributions	N	0	0	0	0	12942
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4220	Life Insurance	N	0	46269	1382	44887	38101
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4230	Medical Insurance	N	0	2593392	117127	2476265	2034153
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4234	Disability Insurance	N	0	4908	222	4686	5061
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4237	Retiree Health Savings Account	N	0	1320200	0	1320200	0
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4238	Veba Funding	N	0	1034200	0	1034200	1177666
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4240	Workers Comp	N	0	275200	0	275200	96066
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4250	Social Security-Employer	N	0	359582	11930	347652	283057
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4259	Retirement Contribution	N	0	5694600	0	5694600	2056250
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4270	Dental Insurance	N	0	231600	10460	221140	167656
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4280	Optical Insurance	N	0	22500	950	21550	17373
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4300	Dues & Licenses	N	0	40895	0	40895	15000
0010	General	EXPENSES		031	Police	3150	Operations	1000	Administration			4440	Unemployment Compensation	N	0	0	0	0	48160
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			2430	Contracted Services	N	0	257760	0	257760	0
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			2700	Conference Training & Travel	N	0	0	0	0	50000
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			3400	Materials & Supplies	N	0	12033	0	12033	27287
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			4238	Veba Funding	N	0	0	0	0	235534
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			4240	Workers Comp	N	0	0	0	0	22200
0010	General	EXPENSES		031	Police	3150	Operations	1221	Recruiting & Hiring			4259	Retirement Contribution	N	0	0	0	0	415334
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1100	Permanent Time Worked	N	0	1019742	0	1019742	1709945
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1102	Other Paid Time Off	N	0	8855	0	8855	34220
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1121	Vacation Used	N	0	70840	0	70840	340680
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1131	Comp Time Used	N	0	0	0	0	22251
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1141	Personal Leave Used	N	0	0	0	0	28056
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1151	Sick Time Used	N	0	42504	0	42504	41064
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1161	Holiday	N	0	0	0	0	27376
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			1401	Overtime Paid-Permanent	N	0	221591	16011	205580	202443
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4220	Life Insurance	N	0	4032	40	3992	4841
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4230	Medical Insurance	N	0	162087	2171	159916	317397
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4238	Veba Funding	N	0	517200	0	517200	235534
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4240	Workers Comp	N	0	38400	0	38400	18766
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4250	Social Security-Employer	N	0	19423	229	19194	34429
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4259	Retirement Contribution	N	0	734400	0	734400	350034
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4270	Dental Insurance	N	0	14475	194	14281	28345
0010	General	EXPENSES		031	Police	3150	Operations	3114	AAATA			4280	Optical Insurance	N	0	1500	20	1480	2937
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			2421	Fleet Maintenance & Repair	N	0	0	0	0	173487
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			2422	Fleet Fuel	N	0	4595	0	4595	6148
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			2423	Fleet Depreciation	N	0	153800	0	153800	153800
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			2424	Fleet Management	N	0	3000	0	3000	2850
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			2430	Contracted Services	N	0	0	0	0	20000
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			4238	Veba Funding	N	0	0	0	0	235534
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			4240	Workers Comp	N	0	0	0	0	21616
0010	General	EXPENSES		031	Police	3150	Operations	3115	DEA Officer			4259	Retirement Contribution	N	0	0	0	0	404234
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1100	Permanent Time Worked	N	0	3130312	35440	3094872	3167492
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1102	Other Paid Time Off	N	0	0	0	0	70160
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1121	Vacation Used	N	0	810424	36336	774088	771193
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1131	Comp Time Used	N	0	72672	0	72672	45288
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1141	Personal Leave Used	N	0	178096	141760	36336	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1151	Sick Time Used	N	0	122576	0	122576	76417
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1161	Holiday	N	0	114000	0	114000	112850
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1401	Overtime Paid-Permanent	N	0	331366	0	331366	378191
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1530	Excess Comp Time Paid	N	0	0	0	0	89940
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			1800	Equipment Allowance	N	0	22400	0	22400	22400
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			2240	Telecommunications	N	0	14003	0	14003	22794
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			2410	Rent City Vehicles	N	0	0	0	0	3427
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			2422	Fleet Fuel	N	0	9623	0	9623	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			2700	Conference Training & Travel	N	0	0	0	0	100000
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			2950	Governmental Services	N	0	20108	0	20108	159124
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			3300	Uniforms & Accessories	N	0	3835	0	3835	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4220	Life Insurance	N	0	14332	528	13804	14016
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4230	Medical Insurance	N	0	486261	23795	462466	476589
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4238	Veba Funding	N	0	775600	0	775600	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4240	Workers Comp	N	0	73400	0	73400	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4250	Social Security-Employer	N	0	68253	3034	65219	68335
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4259	Retirement Contribution	N	0	1388800	0	1388800	0
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4270	Dental Insurance	N	0	43425	2125	41300	42561
0010	General	EXPENSES		031	Police	3150	Operations	3121	Administrative Services			4280	Optical Insurance	N	0	4500	221	4279	4410
0010	General	EXPENSES		031	Police	3150	Operations	3123	Communications			2240	Telecommunications	N	0	5400	0	5400	5348
0010	General	EXPENSES		031	Police	3150	Operations	3123	Communications			2330	Radio Maintenance	N	0	938200	0	938200	910950
0010	General	EXPENSES		031	Police	3150	Operations	3123	Communications			2331	Radio System Service Charge	N	0	2444600	0	2444600	2416516
0010	General	EXPENSES		031	Police	3150	Operations	3123	Communications			2430	Contracted Services	N	0	6415742	0	6415742	12651484
0010	General	EXPENSES		031	Police	3150	Operations	3125	Management Info Syst			4423	Transfer To IT Fund	N	0	20312600	0	20312600	20312534
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1100	Permanent Time Worked	N	0	929202	29616	899586	852742
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1102	Other Paid Time Off	N	0	29616	0	29616	0
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1121	Vacation Used	N	0	74040	0	74040	214500
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1131	Comp Time Used	N	0	29616	0	29616	5258
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1151	Sick Time Used	N	0	62934	0	62934	14300
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			1161	Holiday	N	0	59232	0	59232	28600
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			2430	Contracted Services	N	0	0	0	0	6750
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			2500	Printing	N	0	47623	0	47623	68400
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			3300	Uniforms & Accessories	N	0	0	0	0	90941
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			3400	Materials & Supplies	N	0	90914	0	90914	294373
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			3440	Property Plant & Equipment < $5,000	N	0	0	0	0	13998
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4220	Life Insurance	N	0	4176	105	4071	4052
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4230	Medical Insurance	N	0	162087	5403	156684	162087
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4238	Veba Funding	N	0	258600	0	258600	235534
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4240	Workers Comp	N	0	19800	0	19800	19266
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4250	Social Security-Employer	N	0	15708	391	15317	14591
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4259	Retirement Contribution	N	0	378400	0	378400	359434
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4270	Dental Insurance	N	0	14475	483	13992	14475
0010	General	EXPENSES		031	Police	3150	Operations	3126	Property			4280	Optical Insurance	N	0	1500	50	1450	1500
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1100	Permanent Time Worked	N	0	4410496	78986	4331510	4179226
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1121	Vacation Used	N	0	796288	57300	738988	793994
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1131	Comp Time Used	N	0	12784	0	12784	2232
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1141	Personal Leave Used	N	0	40695	26130	14565	9168
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1151	Sick Time Used	N	0	13656	1158	12498	67454
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1161	Holiday	N	0	165809	1566	164243	156566
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1401	Overtime Paid-Permanent	N	0	0	0	0	42152
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1530	Excess Comp Time Paid	N	0	9776	0	9776	6696
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			1800	Equipment Allowance	N	0	11000	0	11000	11000
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			2430	Contracted Services	N	0	60743	0	60743	52510
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			2500	Printing	N	0	2936	0	2936	0
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			3400	Materials & Supplies	N	0	53041	0	53041	7234
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4215	Deferred Comp Contributions	N	0	0	0	0	36000
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4220	Life Insurance	N	0	13072	370	12702	12329
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4230	Medical Insurance	N	0	810435	29636	780799	810435
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4238	Veba Funding	N	0	1551400	0	1551400	1413200
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4240	Workers Comp	N	0	16600	0	16600	15700
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4250	Social Security-Employer	N	0	410923	12423	398500	399325
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4259	Retirement Contribution	N	0	1532600	0	1532600	1326100
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4270	Dental Insurance	N	0	72375	2646	69729	72375
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4280	Optical Insurance	N	0	7500	275	7225	7500
0010	General	EXPENSES		031	Police	3150	Operations	3127	Records			4300	Dues & Licenses	N	0	5490	0	5490	7185
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			1100	Permanent Time Worked	N	0	6260	0	6260	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			2240	Telecommunications	N	0	0	0	0	1160
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			2410	Rent City Vehicles	N	0	4530	0	4530	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			3400	Materials & Supplies	N	0	10113	0	10113	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			4220	Life Insurance	N	0	16	0	16	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			4230	Medical Insurance	N	0	1134	0	1134	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			4250	Social Security-Employer	N	0	473	0	473	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			4270	Dental Insurance	N	0	101	0	101	0
0010	General	EXPENSES		031	Police	3150	Operations	3141	Crime Prevention			4280	Optical Insurance	N	0	10	0	10	0
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1100	Permanent Time Worked	N	0	22976639	643970	22332669	18511286
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1102	Other Paid Time Off	N	0	1317654	0	1317654	966806
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1121	Vacation Used	N	0	5155692	139760	5015932	4137364
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1131	Comp Time Used	N	0	592379	0	592379	398603
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1141	Personal Leave Used	N	0	548992	548992	0	32248
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1151	Sick Time Used	N	0	315867	60680	255187	135587
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1161	Holiday	N	0	867238	32576	834662	705874
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1401	Overtime Paid-Permanent	N	0	4571470	364839	4206631	6920160
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1530	Excess Comp Time Paid	N	0	1905873	0	1905873	1036155
0010	General	EXPENSES		031	Police	3150	Operations	3144	District Detectives			1800	Equipment Allowance	N	0	144700	0	144700	181400
